,category,qty out,release date,year,month,week,yaerweek
13978,face shield,200.0,2020-12-12,2020,12,50,2020_50
13979,gloves,2100.0,2020-12-12,2020,12,50,2020_50
13980,gloves,3000.0,2020-12-12,2020,12,50,2020_50
13981,gown,300.0,2020-12-12,2020,12,50,2020_50
13982,testing supplies,50.0,2020-12-12,2020,12,50,2020_50
13983,testing supplies,50.0,2020-12-12,2020,12,50,2020_50
13984,n95,120.0,2020-12-20,2020,12,51,2020_51
13985,surgical mask,150.0,2020-12-20,2020,12,51,2020_51
13986,face shield,60.0,2020-12-20,2020,12,51,2020_51
13987,gloves,600.0,2020-12-20,2020,12,51,2020_51
13988,gloves,500.0,2020-12-20,2020,12,51,2020_51
13989,gown,300.0,2020-12-20,2020,12,51,2020_51
13990,testing supplies,12.0,2020-12-20,2020,12,51,2020_51
13991,testing supplies,12.0,2020-12-20,2020,12,51,2020_51
13992,testing supplies,12.0,2020-12-20,2020,12,51,2020_51
13993,n95,500.0,2020-12-01,2020,12,49,2020_49
13994,surgical mask,500.0,2020-12-01,2020,12,49,2020_49
13995,gloves,1200.0,2020-12-01,2020,12,49,2020_49
13996,testing supplies,500.0,2020-12-01,2020,12,49,2020_49
13997,testing supplies,500.0,2020-12-01,2020,12,49,2020_49
13998,testing supplies,500.0,2020-12-01,2020,12,49,2020_49
13999,testing supplies,520.0,2020-12-01,2020,12,49,2020_49
14000,n95,100.0,2020-12-01,2020,12,49,2020_49
14001,surgical mask,2000.0,2020-12-01,2020,12,49,2020_49
14002,gloves,1500.0,2020-12-01,2020,12,49,2020_49
14003,gloves,1500.0,2020-12-01,2020,12,49,2020_49
14004,testing supplies,1000.0,2020-12-01,2020,12,49,2020_49
14005,testing supplies,1000.0,2020-12-01,2020,12,49,2020_49
14006,testing supplies,1200.0,2020-12-01,2020,12,49,2020_49
14007,testing supplies,1000.0,2020-12-01,2020,12,49,2020_49
14008,n95,150.0,2020-12-08,2020,12,50,2020_50
14009,surgical mask,150.0,2020-12-08,2020,12,50,2020_50
14010,gloves,1000.0,2020-12-08,2020,12,50,2020_50
14011,gloves,1000.0,2020-12-08,2020,12,50,2020_50
14012,gloves,1000.0,2020-12-08,2020,12,50,2020_50
14013,testing supplies,120.0,2020-12-08,2020,12,50,2020_50
14014,n95,40.0,2020-12-03,2020,12,49,2020_49
14015,face shield,40.0,2020-12-03,2020,12,49,2020_49
14016,gloves,600.0,2020-12-03,2020,12,49,2020_49
14017,gloves,500.0,2020-12-03,2020,12,49,2020_49
14018,gown,40.0,2020-12-03,2020,12,49,2020_49
14019,n95,2500.0,2020-12-08,2020,12,50,2020_50
14020,surgical mask,2500.0,2020-12-08,2020,12,50,2020_50
14021,face shield,300.0,2020-12-08,2020,12,50,2020_50
14022,gloves,1200.0,2020-12-08,2020,12,50,2020_50
14023,gloves,1200.0,2020-12-08,2020,12,50,2020_50
14024,gown,200.0,2020-12-08,2020,12,50,2020_50
14025,testing supplies,320.0,2020-12-08,2020,12,50,2020_50
14026,n95,2000.0,2020-11-17,2020,11,47,2020_47
14027,surgical mask,1200.0,2020-11-17,2020,11,47,2020_47
14028,gloves,2700.0,2020-11-17,2020,11,47,2020_47
14029,n95,240.0,2020-11-25,2020,11,48,2020_48
14030,gloves,4000.0,2020-11-25,2020,11,48,2020_48
14031,gown,4000.0,2020-11-25,2020,11,48,2020_48
14032,gloves,1200.0,2020-11-20,2020,11,47,2020_47
14033,gloves,1000.0,2020-11-20,2020,11,47,2020_47
14034,gloves,1000.0,2020-12-14,2020,12,51,2020_51
14035,gloves,1200.0,2020-12-14,2020,12,51,2020_51
14036,gloves,1000.0,2020-12-14,2020,12,51,2020_51
14037,gloves,1000.0,2020-12-14,2020,12,51,2020_51
14038,gloves,1200.0,2020-12-14,2020,12,51,2020_51
14039,gloves,1000.0,2020-12-14,2020,12,51,2020_51
14040,n95,100.0,2020-11-23,2020,11,48,2020_48
14041,surgical mask,3000.0,2020-11-23,2020,11,48,2020_48
14042,testing supplies,3000.0,2020-11-23,2020,11,48,2020_48
14043,n95,500.0,2020-12-14,2020,12,51,2020_51
14044,face shield,500.0,2020-12-14,2020,12,51,2020_51
14045,n95,100.0,2020-12-14,2020,12,51,2020_51
14046,surgical mask,2000.0,2020-12-01,2020,12,49,2020_49
14047,testing supplies,2000.0,2020-11-23,2020,11,48,2020_48
14048,n95,100.0,2020-12-03,2020,12,49,2020_49
14049,surgical mask,1000.0,2020-12-03,2020,12,49,2020_49
14050,gloves,5000.0,2020-12-03,2020,12,49,2020_49
14051,gown,400.0,2020-12-03,2020,12,49,2020_49
14052,gloves,1500.0,2020-12-04,2020,12,49,2020_49
14053,gloves,1500.0,2020-12-04,2020,12,49,2020_49
14054,gown,1000.0,2020-12-01,2020,12,49,2020_49
14055,testing supplies,2000.0,2020-12-03,2020,12,49,2020_49
14056,n95,250.0,2020-11-19,2020,11,47,2020_47
14057,gown,250.0,2020-11-19,2020,11,47,2020_47
14058,testing supplies,160.0,2020-11-19,2020,11,47,2020_47
14059,gloves,4100.0,2020-11-19,2020,11,47,2020_47
14060,face shield,500.0,2020-12-01,2020,12,49,2020_49
14061,gloves,4200.0,2020-12-01,2020,12,49,2020_49
14062,gown,500.0,2020-12-01,2020,12,49,2020_49
14063,testing supplies,1200.0,2020-11-19,2020,11,47,2020_47
14064,n95,25.0,2020-12-08,2020,12,50,2020_50
14065,surgical mask,2000.0,2020-12-08,2020,12,50,2020_50
14066,sanitizer,35.0,2020-12-08,2020,12,50,2020_50
14067,gloves,4200.0,2020-12-08,2020,12,50,2020_50
14068,n95,1600.0,2020-12-03,2020,12,49,2020_49
14069,gown,100.0,2020-12-03,2020,12,49,2020_49
14070,testing supplies,200.0,2020-12-01,2020,12,49,2020_49
14071,n95,500.0,2020-12-14,2020,12,51,2020_51
14072,n95,500.0,2020-12-14,2020,12,51,2020_51
14073,n95,250.0,2020-11-23,2020,11,48,2020_48
14074,surgical mask,2500.0,2020-11-23,2020,11,48,2020_48
14075,face shield,1000.0,2020-11-23,2020,11,48,2020_48
14076,gloves,25000.0,2020-11-23,2020,11,48,2020_48
14077,gloves,25000.0,2020-11-23,2020,11,48,2020_48
14078,n95,46.0,2020-11-20,2020,11,47,2020_47
14079,surgical mask,30.0,2020-11-20,2020,11,47,2020_47
14080,face shield,46.0,2020-11-20,2020,11,47,2020_47
14081,gown,138.0,2020-11-20,2020,11,47,2020_47
14082,gloves,100.0,2020-11-20,2020,11,47,2020_47
14083,gloves,300.0,2020-11-20,2020,11,47,2020_47
14084,n95,300.0,2020-11-30,2020,11,49,2020_49
14085,surgical mask,3000.0,2020-11-30,2020,11,49,2020_49
14086,face shield,180.0,2020-11-30,2020,11,49,2020_49
14087,gloves,1500.0,2020-11-30,2020,11,49,2020_49
14088,gloves,1500.0,2020-11-30,2020,11,49,2020_49
14089,gown,600.0,2020-11-30,2020,11,49,2020_49
14090,n95,90.0,2020-12-08,2020,12,50,2020_50
14091,surgical mask,1200.0,2020-12-08,2020,12,50,2020_50
14092,sanitizer,18.0,2020-12-08,2020,12,50,2020_50
14093,gloves,3000.0,2020-12-08,2020,12,50,2020_50
14094,gloves,3000.0,2020-12-08,2020,12,50,2020_50
14095,testing supplies,1200.0,2020-12-01,2020,12,49,2020_49
14096,n95,500.0,2020-11-30,2020,11,49,2020_49
14097,surgical mask,500.0,2020-11-30,2020,11,49,2020_49
14098,gloves,1500.0,2020-11-30,2020,11,49,2020_49
14099,gloves,1500.0,2020-11-30,2020,11,49,2020_49
14100,gloves,2000.0,2020-11-30,2020,11,49,2020_49
14101,n95,2000.0,2020-12-18,2020,12,51,2020_51
14102,surgical mask,1000.0,2020-12-18,2020,12,51,2020_51
14103,face shield,30.0,2020-12-18,2020,12,51,2020_51
14104,gloves,5000.0,2020-12-18,2020,12,51,2020_51
14105,testing supplies,100.0,2020-12-18,2020,12,51,2020_51
14106,gown,400.0,2020-12-18,2020,12,51,2020_51
14107,n95,50.0,2020-11-20,2020,11,47,2020_47
14108,surgical mask,500.0,2020-11-20,2020,11,47,2020_47
14109,face shield,150.0,2020-11-20,2020,11,47,2020_47
14110,gloves,300.0,2020-11-20,2020,11,47,2020_47
14111,gloves,100.0,2020-11-20,2020,11,47,2020_47
14112,sanitizer,150.0,2020-11-20,2020,11,47,2020_47
14113,surgical mask,500.0,2020-11-20,2020,11,47,2020_47
14114,gloves,3000.0,2020-12-10,2020,12,50,2020_50
14115,gloves,3000.0,2020-12-10,2020,12,50,2020_50
14116,gloves,1000.0,2020-12-10,2020,12,50,2020_50
14117,gloves,1000.0,2020-12-10,2020,12,50,2020_50
14118,n95,1000.0,2020-12-10,2020,12,50,2020_50
14119,surgical mask,1000.0,2020-12-14,2020,12,51,2020_51
14120,gloves,1500.0,2020-12-14,2020,12,51,2020_51
14121,gloves,3500.0,2020-12-14,2020,12,51,2020_51
14122,gown,1000.0,2020-12-14,2020,12,51,2020_51
14123,testing supplies,2000.0,2020-12-14,2020,12,51,2020_51
14124,n95,500.0,2020-11-18,2020,11,47,2020_47
14125,surgical mask,2000.0,2020-11-18,2020,11,47,2020_47
14126,face shield,500.0,2020-11-18,2020,11,47,2020_47
14127,gown,3000.0,2020-11-18,2020,11,47,2020_47
14128,gloves,1200.0,2020-11-18,2020,11,47,2020_47
14129,gloves,1000.0,2020-11-18,2020,11,47,2020_47
14130,testing supplies,1200.0,2020-11-18,2020,11,47,2020_47
14131,n95,100.0,2020-12-04,2020,12,49,2020_49
14132,surgical mask,500.0,2020-12-04,2020,12,49,2020_49
14133,face shield,100.0,2020-12-04,2020,12,49,2020_49
14134,gloves,1000.0,2020-12-04,2020,12,49,2020_49
14135,gloves,2100.0,2020-12-04,2020,12,49,2020_49
14136,gloves,2000.0,2020-12-04,2020,12,49,2020_49
14137,thermometer,60.0,2020-12-04,2020,12,49,2020_49
14138,n95,250.0,2020-11-24,2020,11,48,2020_48
14139,surgical mask,250.0,2020-11-24,2020,11,48,2020_48
14140,face shield,30.0,2020-11-24,2020,11,48,2020_48
14141,gloves,600.0,2020-11-24,2020,11,48,2020_48
14142,gloves,30.0,2020-11-24,2020,11,48,2020_48
14143,testing supplies,80.0,2020-11-24,2020,11,48,2020_48
14144,n95,2000.0,2020-12-09,2020,12,50,2020_50
14145,face shield,30.0,2020-12-09,2020,12,50,2020_50
14146,gloves,2100.0,2020-12-09,2020,12,50,2020_50
14147,gloves,2000.0,2020-12-09,2020,12,50,2020_50
14148,gown,600.0,2020-12-09,2020,12,50,2020_50
14149,testing supplies,800.0,2020-12-09,2020,12,50,2020_50
14150,n95,3000.0,2020-12-03,2020,12,49,2020_49
14151,surgical mask,3000.0,2020-12-03,2020,12,49,2020_49
14152,gown,3000.0,2020-12-03,2020,12,49,2020_49
14153,gloves,2000.0,2020-12-03,2020,12,49,2020_49
14154,gloves,2100.0,2020-12-03,2020,12,49,2020_49
14155,gloves,2000.0,2020-12-03,2020,12,49,2020_49
14156,gloves,2000.0,2020-12-03,2020,12,49,2020_49
14157,testing supplies,2000.0,2020-12-03,2020,12,49,2020_49
14158,n95,300.0,2020-12-29,2020,12,53,2020_53
14159,surgical mask,250.0,2020-12-29,2020,12,53,2020_53
14160,face shield,200.0,2020-12-29,2020,12,53,2020_53
14161,gloves,2000.0,2020-12-29,2020,12,53,2020_53
14162,gloves,4500.0,2020-12-29,2020,12,53,2020_53
14163,gown,1500.0,2020-12-29,2020,12,53,2020_53
14164,testing supplies,1000.0,2020-12-29,2020,12,53,2020_53
14165,testing supplies,1000.0,2020-12-29,2020,12,53,2020_53
14166,testing supplies,1000.0,2020-12-29,2020,12,53,2020_53
14167,testing supplies,2000.0,2020-12-29,2020,12,53,2020_53
14168,n95,200.0,2020-11-25,2020,11,48,2020_48
14169,testing supplies,480.0,2020-11-25,2020,11,48,2020_48
14170,surgical mask,200.0,2020-12-28,2020,12,53,2020_53
14171,face shield,200.0,2020-12-28,2020,12,53,2020_53
14172,gown,200.0,2020-12-28,2020,12,53,2020_53
14173,surgical mask,1000.0,2020-12-03,2020,12,49,2020_49
14174,face shield,1000.0,2020-12-03,2020,12,49,2020_49
14175,gown,1000.0,2020-12-03,2020,12,49,2020_49
14176,n95,60.0,2020-12-28,2020,12,53,2020_53
14177,surgical mask,300.0,2020-12-28,2020,12,53,2020_53
14178,face shield,50.0,2020-12-28,2020,12,53,2020_53
14179,gloves,1000.0,2020-12-28,2020,12,53,2020_53
14180,gloves,1000.0,2020-12-28,2020,12,53,2020_53
14181,gown,300.0,2020-12-28,2020,12,53,2020_53
14182,n95,50.0,2020-12-28,2020,12,53,2020_53
14183,surgical mask,200.0,2020-12-28,2020,12,53,2020_53
14184,face shield,50.0,2020-12-28,2020,12,53,2020_53
14185,gloves,2400.0,2020-12-28,2020,12,53,2020_53
14186,gloves,2000.0,2020-12-28,2020,12,53,2020_53
14187,gloves,2000.0,2020-12-28,2020,12,53,2020_53
14188,gown,50.0,2020-12-28,2020,12,53,2020_53
14189,n95,200.0,2020-12-01,2020,12,49,2020_49
14190,surgical mask,5000.0,2020-12-01,2020,12,49,2020_49
14191,glasses,200.0,2020-12-01,2020,12,49,2020_49
14192,gloves,1200.0,2020-12-01,2020,12,49,2020_49
14193,gown,3000.0,2020-12-01,2020,12,49,2020_49
14194,thermometer,10.0,2020-11-18,2020,11,47,2020_47
14195,surgical mask,300.0,2020-11-18,2020,11,47,2020_47
14196,gloves,1200.0,2020-11-18,2020,11,47,2020_47
14197,gloves,1000.0,2020-11-18,2020,11,47,2020_47
14198,gloves,1000.0,2020-12-17,2020,12,51,2020_51
14199,surgical mask,500.0,2020-12-17,2020,12,51,2020_51
14200,gloves,2500.0,2020-12-17,2020,12,51,2020_51
14201,gloves,2500.0,2020-12-17,2020,12,51,2020_51
14202,surgical mask,1000.0,2020-11-30,2020,11,49,2020_49
14203,face shield,20.0,2020-11-30,2020,11,49,2020_49
14204,gloves,600.0,2020-11-30,2020,11,49,2020_49
14205,gloves,500.0,2020-11-30,2020,11,49,2020_49
14206,surgical mask,1000.0,2020-12-14,2020,12,51,2020_51
14207,gloves,600.0,2020-12-14,2020,12,51,2020_51
14208,gloves,1500.0,2020-12-14,2020,12,51,2020_51
14209,testing supplies,80.0,2020-12-14,2020,12,51,2020_51
14210,surgical mask,100.0,2020-12-18,2020,12,51,2020_51
14211,face shield,100.0,2020-12-18,2020,12,51,2020_51
14212,gloves,1000.0,2020-12-18,2020,12,51,2020_51
14213,gloves,1000.0,2020-12-18,2020,12,51,2020_51
14214,surgical mask,100.0,2020-12-01,2020,12,49,2020_49
14215,face shield,100.0,2020-12-01,2020,12,49,2020_49
14216,gloves,1000.0,2020-12-01,2020,12,49,2020_49
14217,gloves,1000.0,2020-12-01,2020,12,49,2020_49
14218,surgical mask,2000.0,2020-11-19,2020,11,47,2020_47
14219,gown,10.0,2020-11-19,2020,11,47,2020_47
14220,sanitizer,200.0,2020-11-19,2020,11,47,2020_47
14221,surgical mask,800.0,2020-11-19,2020,11,47,2020_47
14222,n95,300.0,2020-12-01,2020,12,49,2020_49
14223,gown,2800.0,2020-12-01,2020,12,49,2020_49
14224,gloves,1200.0,2020-12-01,2020,12,49,2020_49
14225,gloves,1000.0,2020-12-01,2020,12,49,2020_49
14226,surgical mask,1000.0,2020-11-30,2020,11,49,2020_49
14227,gloves,1000.0,2020-11-30,2020,11,49,2020_49
14228,surgical mask,1000.0,2020-11-30,2020,11,49,2020_49
14229,gloves,1200.0,2020-11-30,2020,11,49,2020_49
14230,surgical mask,15000.0,2020-12-03,2020,12,49,2020_49
14231,n95,1000.0,2020-12-03,2020,12,49,2020_49
14232,gloves,3000.0,2020-12-03,2020,12,49,2020_49
14233,gloves,3000.0,2020-12-03,2020,12,49,2020_49
14234,gown,8000.0,2020-12-03,2020,12,49,2020_49
14235,surgical mask,2000.0,2020-12-19,2020,12,51,2020_51
14236,n95,1000.0,2020-12-19,2020,12,51,2020_51
14237,gloves,10200.0,2020-12-19,2020,12,51,2020_51
14238,testing supplies,2000.0,2020-12-19,2020,12,51,2020_51
14239,gown,2000.0,2020-12-19,2020,12,51,2020_51
14240,surgical mask,1000.0,2020-11-18,2020,11,47,2020_47
14241,n95,900.0,2020-11-18,2020,11,47,2020_47
14242,gloves,4200.0,2020-11-18,2020,11,47,2020_47
14243,face shield,300.0,2020-11-18,2020,11,47,2020_47
14244,gown,1000.0,2020-11-18,2020,11,47,2020_47
14245,surgical mask,5000.0,2020-11-20,2020,11,47,2020_47
14246,n95,2000.0,2020-11-20,2020,11,47,2020_47
14247,gloves,1500.0,2020-11-20,2020,11,47,2020_47
14248,gloves,1500.0,2020-11-20,2020,11,47,2020_47
14249,gown,10000.0,2020-11-20,2020,11,47,2020_47
14250,n95,1000.0,2020-12-22,2020,12,52,2020_52
14251,surgical mask,1000.0,2020-12-22,2020,12,52,2020_52
14252,face shield,500.0,2020-12-22,2020,12,52,2020_52
14253,gloves,2700.0,2020-12-22,2020,12,52,2020_52
14254,gloves,2500.0,2020-12-22,2020,12,52,2020_52
14255,gown,1000.0,2020-12-22,2020,12,52,2020_52
14256,n95,500.0,2020-12-02,2020,12,49,2020_49
14257,testing supplies,500.0,2020-12-02,2020,12,49,2020_49
14258,testing supplies,500.0,2020-12-02,2020,12,49,2020_49
14259,gloves,2100.0,2020-12-02,2020,12,49,2020_49
14260,gloves,2000.0,2020-12-02,2020,12,49,2020_49
14261,testing supplies,1000.0,2020-12-02,2020,12,49,2020_49
14262,testing supplies,1000.0,2020-12-02,2020,12,49,2020_49
14263,n95,100.0,2020-12-04,2020,12,49,2020_49
14264,surgical mask,500.0,2020-12-04,2020,12,49,2020_49
14265,face shield,100.0,2020-12-04,2020,12,49,2020_49
14266,gloves,2100.0,2020-12-04,2020,12,49,2020_49
14267,gloves,2000.0,2020-12-04,2020,12,49,2020_49
14268,gown,4000.0,2020-12-04,2020,12,49,2020_49
14269,testing supplies,5000.0,2020-12-04,2020,12,49,2020_49
14270,testing supplies,5000.0,2020-12-04,2020,12,49,2020_49
14271,testing supplies,5000.0,2020-12-04,2020,12,49,2020_49
14272,testing supplies,5000.0,2020-12-04,2020,12,49,2020_49
14273,n95,120.0,2020-12-09,2020,12,50,2020_50
14274,surgical mask,1000.0,2020-12-09,2020,12,50,2020_50
14275,face shield,120.0,2020-12-09,2020,12,50,2020_50
14276,gloves,2000.0,2020-12-09,2020,12,50,2020_50
14277,sanitizer,250.0,2020-12-09,2020,12,50,2020_50
14278,gown,50.0,2020-12-09,2020,12,50,2020_50
14279,surgical mask,350.0,2020-12-09,2020,12,50,2020_50
14280,testing supplies,6400.0,2020-12-09,2020,12,50,2020_50
14281,n95,20.0,2020-11-17,2020,11,47,2020_47
14282,surgical mask,400.0,2020-11-17,2020,11,47,2020_47
14283,face shield,10.0,2020-11-17,2020,11,47,2020_47
14284,gloves,1200.0,2020-11-17,2020,11,47,2020_47
14285,gown,10.0,2020-11-17,2020,11,47,2020_47
14286,sanitizer,50.0,2020-11-17,2020,11,47,2020_47
14287,testing supplies,80.0,2020-11-17,2020,11,47,2020_47
14288,n95,1200.0,2020-11-18,2020,11,47,2020_47
14289,surgical mask,1600.0,2020-11-18,2020,11,47,2020_47
14290,face shield,1000.0,2020-11-18,2020,11,47,2020_47
14291,gloves,2100.0,2020-11-18,2020,11,47,2020_47
14292,gloves,2000.0,2020-11-18,2020,11,47,2020_47
14293,gloves,2000.0,2020-11-18,2020,11,47,2020_47
14294,gloves,2000.0,2020-12-15,2020,12,51,2020_51
14295,gloves,5000.0,2020-12-15,2020,12,51,2020_51
14296,gloves,8100.0,2020-12-15,2020,12,51,2020_51
14297,gloves,5000.0,2020-12-15,2020,12,51,2020_51
14298,gloves,5000.0,2020-12-15,2020,12,51,2020_51
14299,testing supplies,5000.0,2020-12-15,2020,12,51,2020_51
14300,sanitizer,50.0,2020-12-04,2020,12,49,2020_49
14301,surgical mask,1000.0,2020-12-04,2020,12,49,2020_49
14302,face shield,20.0,2020-12-04,2020,12,49,2020_49
14303,gloves,1200.0,2020-12-04,2020,12,49,2020_49
14304,surgical mask,400.0,2020-12-04,2020,12,49,2020_49
14305,testing supplies,720.0,2020-12-09,2020,12,50,2020_50
14306,surgical mask,1000.0,2020-12-09,2020,12,50,2020_50
14307,face shield,40.0,2020-12-09,2020,12,50,2020_50
14308,gloves,4000.0,2020-12-09,2020,12,50,2020_50
14309,gown,200.0,2020-12-09,2020,12,50,2020_50
14310,testing supplies,100.0,2020-12-31,2020,12,53,2020_53
14311,testing supplies,100.0,2020-12-31,2020,12,53,2020_53
14312,face shield,50.0,2020-12-31,2020,12,53,2020_53
14313,gloves,12500.0,2020-12-31,2020,12,53,2020_53
14314,gloves,7500.0,2020-12-31,2020,12,53,2020_53
14315,testing supplies,40.0,2020-12-31,2020,12,53,2020_53
14316,n95,360.0,2020-12-31,2020,12,53,2020_53
14317,surgical mask,200.0,2020-12-31,2020,12,53,2020_53
14318,face shield,100.0,2020-12-31,2020,12,53,2020_53
14319,gloves,5000.0,2020-12-31,2020,12,53,2020_53
14320,gloves,5000.0,2020-12-31,2020,12,53,2020_53
14321,gown,900.0,2020-12-31,2020,12,53,2020_53
14322,testing supplies,480.0,2020-12-31,2020,12,53,2020_53
14323,n95,125.0,2020-12-31,2020,12,53,2020_53
14324,surgical mask,275.0,2020-12-31,2020,12,53,2020_53
14325,face shield,225.0,2020-12-31,2020,12,53,2020_53
14326,gloves,600.0,2020-12-31,2020,12,53,2020_53
14327,gloves,600.0,2020-12-31,2020,12,53,2020_53
14328,gown,300.0,2020-12-31,2020,12,53,2020_53
14329,testing supplies,800.0,2020-12-31,2020,12,53,2020_53
14330,n95,500.0,2020-12-31,2020,12,53,2020_53
14331,surgical mask,1000.0,2020-12-31,2020,12,53,2020_53
14332,face shield,500.0,2020-12-31,2020,12,53,2020_53
14333,gloves,5000.0,2020-12-31,2020,12,53,2020_53
14334,gloves,5000.0,2020-12-31,2020,12,53,2020_53
14335,gown,2800.0,2020-12-31,2020,12,53,2020_53
14336,n95,250.0,2020-12-31,2020,12,53,2020_53
14337,surgical mask,500.0,2020-12-31,2020,12,53,2020_53
14338,face shield,250.0,2020-12-31,2020,12,53,2020_53
14339,gloves,8000.0,2020-12-31,2020,12,53,2020_53
14340,gloves,8000.0,2020-12-31,2020,12,53,2020_53
14341,gown,500.0,2020-12-31,2020,12,53,2020_53
14342,n95,295.0,2020-12-31,2020,12,53,2020_53
14343,surgical mask,700.0,2020-12-31,2020,12,53,2020_53
14344,face shield,82.0,2020-12-31,2020,12,53,2020_53
14345,gloves,1200.0,2020-12-31,2020,12,53,2020_53
14346,gloves,1200.0,2020-12-31,2020,12,53,2020_53
14347,gown,392.0,2020-12-31,2020,12,53,2020_53
14348,n95,400.0,2020-12-30,2020,12,53,2020_53
14349,surgical mask,600.0,2020-12-30,2020,12,53,2020_53
14350,face shield,400.0,2020-12-30,2020,12,53,2020_53
14351,gloves,3000.0,2020-12-30,2020,12,53,2020_53
14352,gloves,3000.0,2020-12-30,2020,12,53,2020_53
14353,gown,300.0,2020-12-30,2020,12,53,2020_53
14354,testing supplies,80.0,2020-12-30,2020,12,53,2020_53
14355,n95,200.0,2020-12-30,2020,12,53,2020_53
14356,surgical mask,500.0,2020-12-30,2020,12,53,2020_53
14357,face shield,100.0,2020-12-30,2020,12,53,2020_53
14358,gloves,1000.0,2020-12-30,2020,12,53,2020_53
14359,gloves,1000.0,2020-12-30,2020,12,53,2020_53
14360,gown,500.0,2020-12-30,2020,12,53,2020_53
14361,gloves,1000.0,2020-12-30,2020,12,53,2020_53
14362,testing supplies,100.0,2020-12-30,2020,12,53,2020_53
14363,testing supplies,100.0,2020-12-30,2020,12,53,2020_53
14364,gloves,200.0,2020-12-30,2020,12,53,2020_53
14365,surgical mask,300.0,2020-12-30,2020,12,53,2020_53
14366,face shield,20.0,2020-12-30,2020,12,53,2020_53
14367,gloves,300.0,2020-12-30,2020,12,53,2020_53
14368,gloves,300.0,2020-12-30,2020,12,53,2020_53
14369,gown,30.0,2020-12-30,2020,12,53,2020_53
14370,testing supplies,1200.0,2020-12-30,2020,12,53,2020_53
14371,testing supplies,30.0,2020-12-30,2020,12,53,2020_53
14372,testing supplies,30.0,2020-12-30,2020,12,53,2020_53
14373,testing supplies,30.0,2020-12-30,2020,12,53,2020_53
14374,testing supplies,60.0,2020-12-30,2020,12,53,2020_53
14375,n95,200.0,2020-12-30,2020,12,53,2020_53
14376,surgical mask,200.0,2020-12-30,2020,12,53,2020_53
14377,face shield,10.0,2020-12-30,2020,12,53,2020_53
14378,gloves,300.0,2020-12-30,2020,12,53,2020_53
14379,gloves,200.0,2020-12-30,2020,12,53,2020_53
14380,gown,200.0,2020-12-30,2020,12,53,2020_53
14381,gloves,200.0,2020-12-30,2020,12,53,2020_53
14382,testing supplies,150.0,2020-12-30,2020,12,53,2020_53
14383,testing supplies,150.0,2020-12-30,2020,12,53,2020_53
14384,n95,600.0,2020-12-30,2020,12,53,2020_53
14385,surgical mask,900.0,2020-12-30,2020,12,53,2020_53
14386,face shield,160.0,2020-12-30,2020,12,53,2020_53
14387,gloves,5500.0,2020-12-30,2020,12,53,2020_53
14388,gloves,5500.0,2020-12-30,2020,12,53,2020_53
14389,gown,700.0,2020-12-30,2020,12,53,2020_53
14390,testing supplies,30.0,2020-12-30,2020,12,53,2020_53
14391,testing supplies,30.0,2020-12-30,2020,12,53,2020_53
14392,n95,40.0,2020-12-30,2020,12,53,2020_53
14393,gloves,1000.0,2020-12-30,2020,12,53,2020_53
14394,face shield,54.0,2020-12-30,2020,12,53,2020_53
14395,gloves,1000.0,2020-12-30,2020,12,53,2020_53
14396,testing supplies,40.0,2020-12-30,2020,12,53,2020_53
14397,gown,50.0,2020-12-30,2020,12,53,2020_53
14398,testing supplies,40.0,2020-12-30,2020,12,53,2020_53
14399,testing supplies,40.0,2020-12-30,2020,12,53,2020_53
14400,n95,500.0,2020-12-30,2020,12,53,2020_53
14401,surgical mask,500.0,2020-12-30,2020,12,53,2020_53
14402,face shield,100.0,2020-12-30,2020,12,53,2020_53
14403,gloves,6000.0,2020-12-30,2020,12,53,2020_53
14404,gloves,6000.0,2020-12-30,2020,12,53,2020_53
14405,gown,1000.0,2020-12-30,2020,12,53,2020_53
14406,n95,200.0,2020-12-30,2020,12,53,2020_53
14407,surgical mask,1000.0,2020-12-30,2020,12,53,2020_53
14408,face shield,1000.0,2020-12-30,2020,12,53,2020_53
14409,gloves,10200.0,2020-12-30,2020,12,53,2020_53
14410,gloves,10000.0,2020-12-30,2020,12,53,2020_53
14411,gloves,5000.0,2020-12-30,2020,12,53,2020_53
14412,gown,500.0,2020-12-30,2020,12,53,2020_53
14413,n95,1000.0,2020-12-29,2020,12,53,2020_53
14414,surgical mask,1000.0,2020-12-29,2020,12,53,2020_53
14415,face shield,1000.0,2020-12-29,2020,12,53,2020_53
14416,gloves,1500.0,2020-12-29,2020,12,53,2020_53
14417,gloves,1500.0,2020-12-29,2020,12,53,2020_53
14418,gown,1200.0,2020-12-29,2020,12,53,2020_53
14419,n95,1250.0,2020-12-29,2020,12,53,2020_53
14420,surgical mask,500.0,2020-12-29,2020,12,53,2020_53
14421,face shield,90.0,2020-12-29,2020,12,53,2020_53
14422,gloves,1200.0,2020-12-29,2020,12,53,2020_53
14423,gloves,1200.0,2020-12-29,2020,12,53,2020_53
14424,gloves,400.0,2020-12-29,2020,12,53,2020_53
14425,gown,800.0,2020-12-29,2020,12,53,2020_53
14426,n95,1000.0,2020-12-29,2020,12,53,2020_53
14427,surgical mask,1000.0,2020-12-29,2020,12,53,2020_53
14428,face shield,200.0,2020-12-29,2020,12,53,2020_53
14429,gloves,6000.0,2020-12-29,2020,12,53,2020_53
