,category,qty out,release date,year,week
14671,gown,1000.0,2020-12-04,2020,49
14672,testing supplies,2000.0,2020-12-04,2020,49
14673,n95,1000.0,2020-11-25,2020,48
14674,surgical mask,2000.0,2020-11-25,2020,48
14675,face shield,500.0,2020-11-25,2020,48
14676,gloves,2100.0,2020-11-25,2020,48
14677,gloves,2000.0,2020-11-25,2020,48
14678,gown,1000.0,2020-11-25,2020,48
14679,testing supplies,2000.0,2020-11-25,2020,48
14680,n95,1000.0,2020-12-07,2020,50
14681,surgical mask,1000.0,2020-12-07,2020,50
14682,face shield,100.0,2020-12-07,2020,50
14683,gloves,4000.0,2020-12-07,2020,50
14684,testing supplies,1000.0,2020-12-07,2020,50
14685,n95,1000.0,2020-11-27,2020,48
14686,surgical mask,2000.0,2020-11-27,2020,48
14687,face shield,500.0,2020-11-27,2020,48
14688,gloves,2100.0,2020-11-27,2020,48
14689,gloves,2000.0,2020-11-27,2020,48
14690,testing supplies,1000.0,2020-11-27,2020,48
14691,n95,2400.0,2020-12-22,2020,52
14692,surgical mask,1000.0,2020-12-22,2020,52
14693,testing supplies,1000.0,2020-12-22,2020,52
14694,gloves,2100.0,2020-12-22,2020,52
14695,gloves,8000.0,2020-12-22,2020,52
14696,gown,4000.0,2020-12-22,2020,52
14697,n95,300.0,2020-12-01,2020,49
14698,surgical mask,200.0,2020-12-01,2020,49
14699,face shield,100.0,2020-12-01,2020,49
14700,testing supplies,1000.0,2020-12-01,2020,49
14701,gown,400.0,2020-12-01,2020,49
14702,n95,600.0,2020-11-19,2020,47
14703,surgical mask,1000.0,2020-11-19,2020,47
14704,face shield,200.0,2020-11-19,2020,47
14705,gloves,2100.0,2020-11-19,2020,47
14706,gloves,2000.0,2020-11-19,2020,47
14707,surgical mask,300.0,2020-12-22,2020,52
14708,face shield,50.0,2020-12-22,2020,52
14709,gloves,2700.0,2020-12-22,2020,52
14710,gloves,2500.0,2020-12-22,2020,52
14711,gown,500.0,2020-12-22,2020,52
14712,n95,50.0,2020-12-31,2020,53
14713,surgical mask,500.0,2020-12-31,2020,53
14714,face shield,10.0,2020-12-31,2020,53
14715,gloves,1000.0,2020-12-31,2020,53
14716,gown,50.0,2020-12-31,2020,53
14717,n95,100.0,2020-12-30,2020,53
14718,surgical mask,100.0,2020-12-30,2020,53
14719,gloves,2000.0,2020-12-30,2020,53
14720,gloves,2000.0,2020-12-30,2020,53
14721,n95,300.0,2020-12-30,2020,53
14722,face shield,300.0,2020-12-30,2020,53
14723,gloves,12000.0,2020-12-30,2020,53
14724,gloves,500.0,2020-12-31,2020,53
14725,gown,500.0,2020-12-31,2020,53
14726,testing supplies,1520.0,2020-12-31,2020,53
14727,gloves,6000.0,2020-12-31,2020,53
14728,testing supplies,200.0,2020-12-31,2020,53
14729,n95,300.0,2020-12-30,2020,53
14730,testing supplies,300.0,2020-12-31,2020,53
14731,testing supplies,300.0,2020-12-31,2020,53
14732,testing supplies,1000.0,2020-12-31,2020,53
14733,testing supplies,1000.0,2020-12-31,2020,53
14734,n95,100.0,2020-12-30,2020,53
14735,testing supplies,1600.0,2020-12-31,2020,53
14736,n95,500.0,2020-12-02,2020,49
14737,gloves,1200.0,2020-12-02,2020,49
14738,gloves,1000.0,2020-12-02,2020,49
14739,testing supplies,800.0,2020-12-02,2020,49
14740,surgical mask,500.0,2020-11-05,2020,45
14741,gloves,300.0,2020-11-05,2020,45
14742,n95,500.0,2021-01-06,2021,1
14743,surgical mask,4000.0,2021-01-06,2021,1
14744,face shield,250.0,2021-01-06,2021,1
14745,gloves,6000.0,2021-01-06,2021,1
14746,gloves,6000.0,2021-01-06,2021,1
14747,gown,450.0,2021-01-06,2021,1
14748,testing supplies,600.0,2021-01-06,2021,1
14749,testing supplies,1800.0,2021-01-06,2021,1
14750,surgical mask,4000.0,2021-01-06,2021,1
14751,face shield,1800.0,2021-01-06,2021,1
14752,gloves,700.0,2021-01-06,2021,1
14753,gloves,700.0,2021-01-06,2021,1
14754,gown,200.0,2021-01-06,2021,1
14755,testing supplies,1800.0,2021-01-06,2021,1
14756,thermometer,6.0,2021-01-06,2021,1
14757,testing supplies,4000.0,2021-01-06,2021,1
14758,n95,430.0,2021-01-06,2021,1
14759,surgical mask,1500.0,2021-01-06,2021,1
14760,face shield,50.0,2021-01-06,2021,1
14761,gloves,2400.0,2021-01-06,2021,1
14762,gloves,2400.0,2021-01-06,2021,1
14763,gown,3000.0,2021-01-06,2021,1
14764,gloves,2400.0,2021-01-06,2021,1
14765,gloves,2400.0,2021-01-06,2021,1
14766,gloves,2400.0,2021-01-06,2021,1
14767,gloves,2400.0,2021-01-06,2021,1
14768,other,200.0,2021-01-06,2021,1
14769,n95,200.0,2021-01-05,2021,1
14770,surgical mask,400.0,2021-01-05,2021,1
14771,testing supplies,480.0,2021-01-05,2021,1
14772,testing supplies,480.0,2021-01-05,2021,1
14773,gloves,8000.0,2021-01-05,2021,1
14774,gloves,4000.0,2021-01-05,2021,1
14775,gown,400.0,2021-01-05,2021,1
14776,testing supplies,320.0,2021-01-05,2021,1
14777,n95,1000.0,2021-01-05,2021,1
14778,surgical mask,1000.0,2021-01-05,2021,1
14779,gloves,3000.0,2021-01-05,2021,1
14780,gloves,3000.0,2021-01-05,2021,1
14781,gloves,4000.0,2021-01-05,2021,1
14782,gown,1000.0,2021-01-05,2021,1
14783,testing supplies,2000.0,2021-01-05,2021,1
14784,n95,160.0,2021-01-05,2021,1
14785,surgical mask,500.0,2021-01-05,2021,1
14786,face shield,150.0,2021-01-05,2021,1
14787,gloves,1000.0,2021-01-05,2021,1
14788,gown,1200.0,2021-01-05,2021,1
14789,testing supplies,480.0,2021-01-05,2021,1
14790,n95,20.0,2021-01-05,2021,1
14791,surgical mask,1000.0,2021-01-05,2021,1
14792,face shield,6.0,2021-01-05,2021,1
14793,gloves,2000.0,2021-01-05,2021,1
14794,gloves,2000.0,2021-01-05,2021,1
14795,gown,100.0,2021-01-05,2021,1
14796,n95,500.0,2021-01-05,2021,1
14797,surgical mask,5000.0,2021-01-05,2021,1
14798,face shield,9.0,2021-01-05,2021,1
14799,gloves,20000.0,2021-01-05,2021,1
14800,gloves,20000.0,2021-01-05,2021,1
14801,gown,5000.0,2021-01-05,2021,1
14802,gloves,5000.0,2021-01-05,2021,1
14803,gloves,5000.0,2021-01-05,2021,1
14804,n95,3000.0,2021-01-05,2021,1
14805,surgical mask,5000.0,2021-01-05,2021,1
14806,face shield,1080.0,2021-01-05,2021,1
14807,gloves,10000.0,2021-01-05,2021,1
14808,gloves,10000.0,2021-01-05,2021,1
14809,gown,500.0,2021-01-05,2021,1
14810,n95,2000.0,2021-01-05,2021,1
14811,surgical mask,2500.0,2021-01-05,2021,1
14812,gloves,2000.0,2021-01-05,2021,1
14813,gloves,2000.0,2021-01-05,2021,1
14814,gown,750.0,2021-01-05,2021,1
14815,n95,500.0,2021-01-05,2021,1
14816,surgical mask,800.0,2021-01-05,2021,1
14817,face shield,500.0,2021-01-05,2021,1
14818,gloves,3500.0,2021-01-05,2021,1
14819,gown,700.0,2021-01-05,2021,1
14820,n95,260.0,2021-01-05,2021,1
14821,surgical mask,120.0,2021-01-05,2021,1
14822,face shield,120.0,2021-01-05,2021,1
14823,gloves,1500.0,2021-01-05,2021,1
14824,gloves,1500.0,2021-01-05,2021,1
14825,gown,800.0,2021-01-05,2021,1
14826,n95,260.0,2021-01-07,2021,1
14827,gloves,500.0,2021-01-07,2021,1
14828,face shield,252.0,2021-01-07,2021,1
14829,gloves,500.0,2021-01-07,2021,1
14830,gloves,1000.0,2021-01-07,2021,1
14831,gown,400.0,2021-01-07,2021,1
14832,testing supplies,400.0,2021-01-07,2021,1
14833,surgical mask,4000.0,2021-01-07,2021,1
14834,face shield,54.0,2021-01-07,2021,1
14835,gloves,2500.0,2021-01-07,2021,1
14836,gloves,2500.0,2021-01-07,2021,1
14837,gown,100.0,2021-01-07,2021,1
14838,testing supplies,200.0,2021-01-07,2021,1
14839,n95,300.0,2021-01-07,2021,1
14840,surgical mask,200.0,2021-01-07,2021,1
14841,face shield,300.0,2021-01-07,2021,1
14842,gloves,2500.0,2021-01-07,2021,1
14843,gloves,2500.0,2021-01-07,2021,1
14844,gown,1000.0,2021-01-07,2021,1
14845,testing supplies,400.0,2021-01-07,2021,1
14846,n95,500.0,2021-01-07,2021,1
14847,surgical mask,500.0,2021-01-07,2021,1
14848,face shield,252.0,2021-01-07,2021,1
14849,gloves,6000.0,2021-01-07,2021,1
14850,gown,250.0,2021-01-07,2021,1
14851,testing supplies,1200.0,2021-01-07,2021,1
14852,n95,160.0,2021-01-07,2021,1
14853,surgical mask,150.0,2021-01-07,2021,1
14854,face shield,150.0,2021-01-07,2021,1
14855,gloves,600.0,2021-01-07,2021,1
14856,gloves,600.0,2021-01-07,2021,1
14857,gown,150.0,2021-01-07,2021,1
14858,n95,2000.0,2021-01-04,2021,1
14859,surgical mask,1000.0,2021-01-04,2021,1
14860,face shield,100.0,2021-01-04,2021,1
14861,testing supplies,2000.0,2021-01-04,2021,1
14862,surgical mask,3000.0,2021-01-07,2021,1
14863,face shield,300.0,2021-01-07,2021,1
14864,gloves,3000.0,2021-01-07,2021,1
14865,gloves,3000.0,2021-01-07,2021,1
14866,gloves,15000.0,2021-01-07,2021,1
14867,testing supplies,1000.0,2021-01-07,2021,1
14868,testing supplies,1000.0,2021-01-07,2021,1
14869,n95,500.0,2021-01-07,2021,1
14870,surgical mask,1000.0,2021-01-07,2021,1
14871,gown,400.0,2021-01-07,2021,1
14872,testing supplies,1520.0,2021-01-07,2021,1
14873,n95,100.0,2021-01-07,2021,1
14874,gloves,2100.0,2021-01-07,2021,1
14875,gloves,2100.0,2021-01-07,2021,1
14876,testing supplies,400.0,2021-01-07,2021,1
14877,n95,1000.0,2021-01-07,2021,1
14878,face shield,252.0,2021-01-07,2021,1
14879,testing supplies,2000.0,2021-01-07,2021,1
14880,face shield,100.0,2021-01-05,2021,1
14881,gown,465.0,2021-01-05,2021,1
14882,testing supplies,110670.0,2021-01-05,2021,1
14883,testing supplies,15000.0,2021-01-05,2021,1
14884,n95,1.0,2021-01-06,2021,1
14885,n95,100.0,2021-01-06,2021,1
14886,surgical mask,100.0,2021-01-06,2021,1
14887,gloves,300.0,2021-01-06,2021,1
14888,gloves,300.0,2021-01-06,2021,1
14889,surgical mask,150.0,2021-01-08,2021,1
14890,face shield,150.0,2021-01-08,2021,1
14891,gloves,5000.0,2021-01-08,2021,1
14892,gloves,5000.0,2021-01-08,2021,1
14893,gown,150.0,2021-01-08,2021,1
14894,testing supplies,160.0,2021-01-08,2021,1
14895,n95,900.0,2021-01-08,2021,1
14896,face shield,400.0,2021-01-08,2021,1
14897,gloves,2500.0,2021-01-08,2021,1
14898,gloves,2500.0,2021-01-08,2021,1
14899,gown,600.0,2021-01-08,2021,1
14900,n95,500.0,2021-01-08,2021,1
14901,surgical mask,1500.0,2021-01-08,2021,1
14902,gloves,500.0,2021-01-08,2021,1
14903,gloves,500.0,2021-01-08,2021,1
14904,gloves,2000.0,2021-01-08,2021,1
14905,gloves,2000.0,2021-01-08,2021,1
14906,sanitizer,50.0,2021-01-08,2021,1
14907,thermometer,60.0,2021-01-08,2021,1
14908,n95,2000.0,2021-01-08,2021,1
14909,surgical mask,2000.0,2021-01-08,2021,1
14910,face shield,204.0,2021-01-08,2021,1
14911,gloves,5000.0,2021-01-08,2021,1
14912,gloves,5000.0,2021-01-08,2021,1
14913,gown,1000.0,2021-01-08,2021,1
14914,testing supplies,3200.0,2021-01-08,2021,1
14915,sanitizer,500.0,2021-01-08,2021,1
14916,n95,100.0,2021-01-08,2021,1
14917,surgical mask,400.0,2021-01-08,2021,1
14918,face shield,102.0,2021-01-08,2021,1
14919,gloves,1000.0,2021-01-08,2021,1
14920,gloves,1000.0,2021-01-08,2021,1
14921,gown,100.0,2021-01-08,2021,1
14922,testing supplies,160.0,2021-01-08,2021,1
14923,n95,1500.0,2021-01-08,2021,1
14924,n95,1000.0,2021-01-08,2021,1
14925,gown,100.0,2021-01-08,2021,1
14926,testing supplies,1000.0,2021-01-08,2021,1
14927,testing supplies,100.0,2021-01-08,2021,1
14928,testing supplies,100.0,2021-01-08,2021,1
14929,testing supplies,30.0,2021-01-08,2021,1
14930,testing supplies,100.0,2021-01-08,2021,1
14931,testing supplies,240.0,2021-01-08,2021,1
14932,n95,900.0,2021-01-08,2021,1
14933,surgical mask,1500.0,2021-01-08,2021,1
14934,face shield,1350.0,2021-01-08,2021,1
14935,gloves,7000.0,2021-01-08,2021,1
14936,gloves,7000.0,2021-01-08,2021,1
14937,testing supplies,640.0,2021-01-08,2021,1
14938,n95,500.0,2021-01-08,2021,1
14939,surgical mask,500.0,2021-01-08,2021,1
14940,face shield,504.0,2021-01-08,2021,1
14941,gloves,1000.0,2021-01-08,2021,1
14942,gloves,1000.0,2021-01-08,2021,1
14943,gown,2000.0,2021-01-08,2021,1
14944,gloves,1000.0,2021-01-08,2021,1
14945,n95,60.0,2021-01-08,2021,1
14946,testing supplies,4000.0,2021-01-08,2021,1
14947,face shield,500.0,2021-01-08,2021,1
14948,gloves,1000.0,2021-01-08,2021,1
14949,gloves,500.0,2021-01-08,2021,1
14950,gloves,500.0,2021-01-08,2021,1
14951,n95,500.0,2021-01-08,2021,1
14952,surgical mask,1000.0,2021-01-08,2021,1
14953,face shield,504.0,2021-01-08,2021,1
14954,gloves,8000.0,2021-01-08,2021,1
14955,gloves,12000.0,2021-01-08,2021,1
14956,gown,500.0,2021-01-08,2021,1
14957,gloves,2000.0,2021-01-08,2021,1
14958,n95,1000.0,2021-01-11,2021,2
14959,surgical mask,4500.0,2021-01-11,2021,2
14960,face shield,1002.0,2021-01-11,2021,2
14961,gloves,5000.0,2021-01-11,2021,2
14962,gloves,5000.0,2021-01-11,2021,2
14963,gown,500.0,2021-01-11,2021,2
14964,testing supplies,2000.0,2021-01-11,2021,2
14965,n95,500.0,2021-01-11,2021,2
14966,surgical mask,500.0,2021-01-11,2021,2
14967,face shield,504.0,2021-01-11,2021,2
14968,gloves,1000.0,2021-01-11,2021,2
14969,gloves,1000.0,2021-01-11,2021,2
14970,gown,2000.0,2021-01-11,2021,2
14971,gloves,1000.0,2021-01-11,2021,2
14972,gown,600.0,2021-01-11,2021,2
14973,surgical mask,2400.0,2021-01-12,2021,2
14974,n95,120.0,2021-01-12,2021,2
14975,gown,200.0,2021-01-12,2021,2
14976,testing supplies,400.0,2021-01-12,2021,2
14977,testing supplies,200.0,2021-01-12,2021,2
14978,testing supplies,2000.0,2021-01-12,2021,2
14979,n95,240.0,2021-01-12,2021,2
14980,surgical mask,840.0,2021-01-12,2021,2
14981,face shield,240.0,2021-01-12,2021,2
14982,gloves,6000.0,2021-01-12,2021,2
14983,gloves,6000.0,2021-01-12,2021,2
14984,gown,600.0,2021-01-12,2021,2
14985,n95,2000.0,2021-01-12,2021,2
14986,surgical mask,5000.0,2021-01-12,2021,2
14987,gloves,7500.0,2021-01-12,2021,2
14988,gloves,7500.0,2021-01-12,2021,2
14989,testing supplies,800.0,2021-01-12,2021,2
14990,surgical mask,2500.0,2021-01-12,2021,2
14991,face shield,354.0,2021-01-12,2021,2
14992,n95,700.0,2021-01-12,2021,2
14993,gown,350.0,2021-01-12,2021,2
14994,testing supplies,480.0,2021-01-12,2021,2
14995,surgical mask,3000.0,2021-01-12,2021,2
14996,testing supplies,520.0,2021-01-12,2021,2
14997,gloves,2000.0,2021-01-12,2021,2
14998,gloves,5000.0,2021-01-12,2021,2
14999,gloves,1000.0,2021-01-12,2021,2
15000,testing supplies,320.0,2021-01-12,2021,2
15001,surgical mask,200.0,2021-01-12,2021,2
15002,face shield,100.0,2021-01-12,2021,2
15003,gloves,9000.0,2021-01-12,2021,2
15004,gloves,9000.0,2021-01-12,2021,2
15005,gloves,1000.0,2021-01-12,2021,2
15006,gloves,1000.0,2021-01-12,2021,2
15007,testing supplies,300.0,2021-01-12,2021,2
15008,testing supplies,300.0,2021-01-12,2021,2
15009,testing supplies,300.0,2021-01-12,2021,2
15010,testing supplies,1000.0,2021-01-12,2021,2
15011,testing supplies,400.0,2021-01-12,2021,2
15012,n95,500.0,2021-01-11,2021,2
15013,surgical mask,1500.0,2021-01-11,2021,2
15014,face shield,102.0,2021-01-11,2021,2
15015,gloves,5000.0,2021-01-11,2021,2
15016,gloves,5000.0,2021-01-11,2021,2
15017,n95,1000.0,2021-01-12,2021,2
15018,surgical mask,2000.0,2021-01-12,2021,2
15019,testing supplies,1200.0,2021-01-12,2021,2
15020,n95,60.0,2021-01-13,2021,2
15021,surgical mask,50.0,2021-01-13,2021,2
15022,face shield,24.0,2021-01-13,2021,2
15023,gloves,2000.0,2021-01-13,2021,2
15024,gloves,1000.0,2021-01-13,2021,2
15025,gown,500.0,2021-01-13,2021,2
15026,thermometer,6.0,2021-01-13,2021,2
15027,gloves,22000.0,2021-01-13,2021,2
15028,sanitizer,10.0,2021-01-13,2021,2
15029,gloves,10000.0,2021-01-13,2021,2
15030,gloves,10000.0,2021-01-13,2021,2
15031,testing supplies,240.0,2021-01-13,2021,2
15032,testing supplies,80.0,2021-01-13,2021,2
15033,n95,5000.0,2021-01-13,2021,2
15034,surgical mask,4000.0,2021-01-13,2021,2
15035,face shield,5004.0,2021-01-13,2021,2
15036,testing supplies,4000.0,2021-01-13,2021,2
15037,n95,2000.0,2021-01-13,2021,2
15038,face shield,100.0,2021-01-13,2021,2
15039,gloves,2500.0,2021-01-13,2021,2
15040,gloves,2500.0,2021-01-13,2021,2
15041,n95,300.0,2021-01-14,2021,2
15042,surgical mask,3000.0,2021-01-14,2021,2
15043,face shield,402.0,2021-01-14,2021,2
15044,gloves,1500.0,2021-01-14,2021,2
15045,gloves,1500.0,2021-01-14,2021,2
15046,gown,300.0,2021-01-14,2021,2
15047,testing supplies,6400.0,2021-01-14,2021,2
15048,n95,1000.0,2021-01-14,2021,2
15049,gloves,2500.0,2021-01-14,2021,2
15050,gloves,7500.0,2021-01-14,2021,2
15051,gown,200.0,2021-01-14,2021,2
15052,testing supplies,400.0,2021-01-14,2021,2
15053,n95,200.0,2021-01-14,2021,2
15054,surgical mask,200.0,2021-01-14,2021,2
15055,gown,200.0,2021-01-14,2021,2
15056,gloves,3000.0,2021-01-14,2021,2
15057,gloves,7000.0,2021-01-14,2021,2
15058,testing supplies,480.0,2021-01-14,2021,2
15059,n95,500.0,2021-01-14,2021,2
15060,surgical mask,100.0,2021-01-14,2021,2
15061,face shield,500.0,2021-01-14,2021,2
15062,gown,500.0,2021-01-14,2021,2
15063,gloves,800.0,2021-01-14,2021,2
15064,gloves,800.0,2021-01-14,2021,2
15065,testing supplies,520.0,2021-01-14,2021,2
15066,testing supplies,100.0,2021-01-14,2021,2
15067,testing supplies,100.0,2021-01-14,2021,2
15068,testing supplies,100.0,2021-01-14,2021,2
15069,testing supplies,200.0,2021-01-14,2021,2
15070,n95,200.0,2021-01-14,2021,2
15071,surgical mask,200.0,2021-01-14,2021,2
15072,face shield,204.0,2021-01-14,2021,2
15073,gown,200.0,2021-01-14,2021,2
15074,gloves,5000.0,2021-01-14,2021,2
15075,gloves,5000.0,2021-01-14,2021,2
15076,testing supplies,480.0,2021-01-14,2021,2
15077,n95,60.0,2021-01-14,2021,2
15078,surgical mask,100.0,2021-01-14,2021,2
15079,face shield,12.0,2021-01-14,2021,2
15080,gown,50.0,2021-01-14,2021,2
15081,gloves,200.0,2021-01-14,2021,2
15082,testing supplies,100.0,2021-01-14,2021,2
15083,testing supplies,100.0,2021-01-14,2021,2
15084,testing supplies,100.0,2021-01-14,2021,2
15085,testing supplies,300.0,2021-01-14,2021,2
15086,n95,160.0,2021-01-14,2021,2
15087,surgical mask,200.0,2021-01-14,2021,2
15088,face shield,24.0,2021-01-14,2021,2
15089,gown,50.0,2021-01-14,2021,2
15090,gloves,2000.0,2021-01-14,2021,2
15091,gloves,2000.0,2021-01-14,2021,2
15092,gloves,1000.0,2021-01-14,2021,2
15093,n95,100.0,2021-01-14,2021,2
15094,gloves,200.0,2021-01-14,2021,2
15095,gown,100.0,2021-01-14,2021,2
15096,gloves,3400.0,2021-01-14,2021,2
15097,gloves,3400.0,2021-01-14,2021,2
15098,face shield,504.0,2021-01-14,2021,2
15099,gloves,1000.0,2021-01-14,2021,2
15100,gloves,3000.0,2021-01-14,2021,2
15101,gloves,1000.0,2021-01-14,2021,2
15102,gown,840.0,2021-01-14,2021,2
15103,n95,60.0,2021-01-14,2021,2
15104,surgical mask,50.0,2021-01-14,2021,2
15105,face shield,24.0,2021-01-14,2021,2
15106,gown,50.0,2021-01-14,2021,2
15107,gloves,300.0,2021-01-14,2021,2
15108,sanitizer,40.0,2021-01-14,2021,2
15109,sanitizer,20.0,2021-01-14,2021,2
15110,sanitizer,72.0,2021-01-14,2021,2
15111,n95,160.0,2021-01-13,2021,2
15112,gloves,500.0,2021-01-13,2021,2
15113,gloves,500.0,2021-01-13,2021,2
15114,gloves,500.0,2021-01-13,2021,2
15115,surgical mask,600.0,2021-01-13,2021,2
15116,face shield,354.0,2021-01-13,2021,2
15117,testing supplies,100.0,2021-01-13,2021,2
15118,gown,550.0,2021-01-13,2021,2
15119,thermometer,3.0,2021-01-13,2021,2
15120,testing supplies,25.0,2021-01-13,2021,2
15121,testing supplies,25.0,2021-01-13,2021,2
15122,testing supplies,25.0,2021-01-13,2021,2
15123,n95,3000.0,2021-01-13,2021,2
15124,surgical mask,3000.0,2021-01-13,2021,2
15125,face shield,3000.0,2021-01-13,2021,2
15126,gloves,5000.0,2021-01-13,2021,2
15127,gloves,5000.0,2021-01-13,2021,2
15128,gown,10000.0,2021-01-13,2021,2
15129,testing supplies,5000.0,2021-01-13,2021,2
15130,n95,750.0,2021-01-15,2021,2
15131,surgical mask,1500.0,2021-01-15,2021,2
15132,face shield,300.0,2021-01-15,2021,2
15133,gown,3750.0,2021-01-15,2021,2
15134,gloves,10000.0,2021-01-15,2021,2
15135,gloves,5000.0,2021-01-15,2021,2
15136,n95,500.0,2021-01-15,2021,2
15137,surgical mask,2500.0,2021-01-15,2021,2
15138,face shield,252.0,2021-01-15,2021,2
15139,gloves,5000.0,2021-01-15,2021,2
15140,gloves,10000.0,2021-01-15,2021,2
15141,testing supplies,2000.0,2021-01-15,2021,2
15142,testing supplies,1200.0,2021-01-15,2021,2
15143,n95,160.0,2021-01-15,2021,2
15144,surgical mask,300.0,2021-01-15,2021,2
15145,face shield,150.0,2021-01-15,2021,2
15146,gown,150.0,2021-01-15,2021,2
15147,n95,300.0,2021-01-19,2021,3
15148,gloves,1500.0,2021-01-15,2021,2
15149,testing supplies,240.0,2021-01-19,2021,3
15150,n95,1000.0,2021-01-19,2021,3
15151,face shield,100.0,2021-01-16,2021,2
15152,gown,50.0,2021-01-16,2021,2
15153,gloves,7500.0,2021-01-16,2021,2
15154,testing supplies,800.0,2021-01-16,2021,2
15155,n95,60.0,2021-01-16,2021,2
15156,gown,50.0,2021-01-16,2021,2
15157,n95,500.0,2021-01-19,2021,3
15158,surgical mask,1800.0,2021-01-19,2021,3
15159,face shield,750.0,2021-01-19,2021,3
15160,gown,3000.0,2021-01-19,2021,3
15161,gloves,10000.0,2021-01-19,2021,3
15162,gloves,10000.0,2021-01-19,2021,3
15163,testing supplies,520.0,2021-01-19,2021,3
15164,testing supplies,2080.0,2021-01-15,2021,2
15165,surgical mask,1650.0,2021-01-15,2021,2
15166,gloves,6000.0,2021-01-15,2021,2
15167,gloves,6000.0,2021-01-15,2021,2
15168,gloves,5000.0,2021-01-15,2021,2
15169,gloves,15000.0,2021-01-16,2021,2
15170,n95,1000.0,2021-01-17,2021,2
15171,n95,1000.0,2021-01-15,2021,2
15172,surgical mask,3000.0,2021-01-15,2021,2
15173,face shield,600.0,2021-01-15,2021,2
15174,gown,1500.0,2021-01-15,2021,2
15175,gloves,6000.0,2021-01-15,2021,2
15176,gloves,6000.0,2021-01-15,2021,2
15177,n95,100.0,2021-01-15,2021,2
15178,gloves,1000.0,2021-01-15,2021,2
15179,testing supplies,160.0,2021-01-15,2021,2
15180,testing supplies,1008.0,2021-01-15,2021,2
15181,n95,1440.0,2021-01-15,2021,2
15182,surgical mask,3600.0,2021-01-15,2021,2
15183,face shield,1800.0,2021-01-15,2021,2
15184,gown,3600.0,2021-01-15,2021,2
15185,gloves,6000.0,2021-01-15,2021,2
15186,gloves,6000.0,2021-01-15,2021,2
15187,testing supplies,520.0,2021-01-15,2021,2
15188,testing supplies,800.0,2021-01-15,2021,2
15189,n95,420.0,2021-01-19,2021,3
15190,surgical mask,450.0,2021-01-19,2021,3
15191,face shield,4320.0,2021-01-19,2021,3
15192,gown,1050.0,2021-01-19,2021,3
15193,gloves,4200.0,2021-01-19,2021,3
15194,gloves,4200.0,2021-01-19,2021,3
15195,n95,3000.0,2021-01-19,2021,3
15196,face shield,3000.0,2021-01-19,2021,3
15197,gown,3000.0,2021-01-19,2021,3
15198,gloves,7500.0,2021-01-19,2021,3
15199,gloves,7500.0,2021-01-19,2021,3
15200,testing supplies,1000.0,2021-01-19,2021,3
15201,n95,1000.0,2021-01-15,2021,2
15202,surgical mask,1000.0,2021-01-15,2021,2
15203,face shield,600.0,2021-01-15,2021,2
15204,gown,2000.0,2021-01-15,2021,2
15205,gloves,10000.0,2021-01-15,2021,2
15206,gloves,5000.0,2021-01-15,2021,2
15207,n95,500.0,2021-01-15,2021,2
15208,face shield,252.0,2021-01-15,2021,2
15209,gown,350.0,2021-01-15,2021,2
15210,gloves,5000.0,2021-01-15,2021,2
15211,gloves,5000.0,2021-01-15,2021,2
15212,testing supplies,4000.0,2021-01-15,2021,2
15213,n95,160.0,2021-01-15,2021,2
15214,surgical mask,500.0,2021-01-15,2021,2
15215,face shield,150.0,2021-01-15,2021,2
15216,gown,150.0,2021-01-15,2021,2
15217,gloves,2000.0,2021-01-15,2021,2
15218,gloves,1000.0,2021-01-15,2021,2
15219,gloves,2000.0,2021-01-15,2021,2
15220,gloves,1000.0,2021-01-15,2021,2
15221,testing supplies,400.0,2021-01-15,2021,2
15222,n95,1000.0,2021-01-19,2021,3
15223,surgical mask,500.0,2021-01-19,2021,3
15224,face shield,204.0,2021-01-19,2021,3
15225,gown,500.0,2021-01-19,2021,3
15226,gloves,1000.0,2021-01-19,2021,3
15227,gloves,1000.0,2021-01-19,2021,3
15228,testing supplies,2400.0,2021-01-19,2021,3
15229,n95,1000.0,2021-01-19,2021,3
15230,surgical mask,1000.0,2021-01-19,2021,3
15231,face shield,102.0,2021-01-19,2021,3
15232,gloves,15000.0,2021-01-19,2021,3
15233,gloves,5000.0,2021-01-19,2021,3
15234,testing supplies,1000.0,2021-01-19,2021,3
15235,n95,500.0,2021-01-15,2021,2
15236,surgical mask,1000.0,2021-01-15,2021,2
15237,gown,1000.0,2021-01-15,2021,2
15238,gloves,6000.0,2021-01-15,2021,2
15239,gloves,6000.0,2021-01-15,2021,2
15240,n95,1000.0,2021-01-15,2021,2
15241,gown,1000.0,2021-01-15,2021,2
15242,gown,1000.0,2021-01-15,2021,2
15243,misc,6.0,2021-01-15,2021,2
15244,n95,2000.0,2021-01-15,2021,2
15245,surgical mask,5000.0,2021-01-15,2021,2
15246,gloves,15000.0,2021-01-15,2021,2
15247,gloves,5000.0,2021-01-15,2021,2
15248,testing supplies,2000.0,2021-01-15,2021,2
15249,testing supplies,300.0,2021-01-15,2021,2
15250,surgical mask,500.0,2021-01-15,2021,2
15251,gown,1500.0,2021-01-15,2021,2
15252,gloves,2000.0,2021-01-15,2021,2
15253,gloves,1000.0,2021-01-15,2021,2
15254,testing supplies,400.0,2021-01-15,2021,2
15255,n95,300.0,2021-01-15,2021,2
15256,surgical mask,600.0,2021-01-15,2021,2
